order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time,is_returned,return_reason,return_days_after_delivery,city,state,pincode,customer_tenure_days,total_orders,total_returns,overall_return_rate,avg_order_value,avg_days_between_orders,last_order_days_ago,preferred_category,frequent_return_flag,product_name,category,brand,price,price_band,product_return_rate,category_return_rate,avg_rating,rating_variance,size_variants_count,is_fragile
O1689,C893,P6,2025-04-29,Tuesday,8,3,3199,0.0,0,9597.0,UPI,0,Same-Day,BlueDart,Kolkata,Bangalore,1,6,5,1657,1,3,0.25,1.85,1,CHANGED_MIND,1,Bangalore,Karnataka,372374,672,28,1,0.04,17129,13.861833647603731,4,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1690,C788,P6,2025-04-29,Tuesday,15,1,3199,0.0,0,3199.0,UPI,0,Standard,Delhivery,Hyderabad,Lucknow,3,3,0,1235,1,3,0.14,2.17,0,NONE,0,Lucknow,Uttar Pradesh,680684,731,47,1,0.02,18174,19.30525583584204,31,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1691,C862,P3,2025-05-17,Saturday,17,1,39999,0.0,0,39999.0,COD,1,Standard,BlueDart,Bangalore,Lucknow,6,6,0,1528,1,3,0.13,2.36,1,WRONG_ITEM,8,Lucknow,Uttar Pradesh,524769,703,49,14,0.29,16448,12.569999549258384,53,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1692,C811,P1,2025-01-11,Saturday,1,1,11999,4799.6,40,7199.4,COD,1,Standard,Ecom Express,Mumbai,Mumbai,4,11,7,534,0,1,0.2,2.61,1,CHANGED_MIND,5,Mumbai,Maharashtra,728958,155,20,1,0.05,10769,13.232147774162545,38,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1693,C651,P4,2025-01-10,Friday,1,1,24990,4998.0,20,19992.0,COD,1,Standard,Delhivery,Jaipur,Jaipur,5,7,2,391,0,1,0.35,2.86,0,NONE,0,Jaipur,Rajasthan,321476,708,39,3,0.08,6182,16.87178532389344,13,Home Appliances,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1694,C106,P1,2025-06-19,Thursday,8,1,11999,5039.58,42,6959.42,UPI,0,Express,BlueDart,Jaipur,Mumbai,2,2,0,1799,1,2,0.19,1.59,1,CHANGED_MIND,2,Mumbai,Maharashtra,352838,780,27,9,0.33,3896,24.287534352746476,48,Footwear,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1695,C973,P5,2025-12-23,Tuesday,0,1,3499,699.8,20,2799.2,COD,1,Standard,Delhivery,Jaipur,Hyderabad,6,7,1,272,0,3,0.37,2.78,0,NONE,0,Hyderabad,Telangana,143141,506,42,7,0.17,17285,20.528145495126765,28,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1696,C101,P2,2025-02-04,Tuesday,10,1,1799,539.7,30,1259.3,UPI,0,Express,Ecom Express,Delhi,Delhi,1,1,0,559,0,1,0.13,1.24,1,SIZE_FIT_ISSUE,7,Delhi,Delhi,862560,653,40,10,0.25,17794,15.581368973699742,50,Footwear,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1697,C571,P1,2025-12-31,Wednesday,21,1,11999,1199.9,10,10799.1,COD,1,Standard,Delhivery,Bangalore,Hyderabad,4,8,4,870,1,1,0.26,1.93,1,SIZE_FIT_ISSUE,2,Hyderabad,Telangana,818651,412,17,0,0.0,5611,23.943344564826553,55,Apparel,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1698,C415,P2,2025-03-06,Thursday,23,2,1799,1511.16,42,2086.84,COD,1,Standard,Delhivery,Bangalore,Jaipur,5,5,0,1308,1,2,0.27,2.56,1,SIZE_FIT_ISSUE,10,Jaipur,Rajasthan,884197,891,48,4,0.08,17994,12.14819950563409,55,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1699,C709,P2,2025-06-04,Wednesday,7,1,1799,0.0,0,1799.0,UPI,0,Standard,BlueDart,Kolkata,Mumbai,5,7,2,360,0,1,0.35,2.77,0,NONE,0,Mumbai,Maharashtra,338846,130,25,0,0.0,8269,23.443696650228546,56,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1700,C974,P4,2025-10-05,Sunday,12,1,24990,2499.0,10,22491.0,UPI,0,Express,Ecom Express,Lucknow,Jaipur,2,2,0,351,0,3,0.3,1.25,0,NONE,0,Jaipur,Rajasthan,943584,539,28,6,0.21,10888,11.825486641818829,2,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1701,C142,P1,2025-04-17,Thursday,22,1,11999,1199.9,10,10799.1,UPI,0,Standard,BlueDart,Mumbai,Chennai,6,6,0,1818,1,1,0.14,2.12,0,NONE,0,Chennai,Tamil Nadu,900961,442,28,9,0.32,12491,6.131059862781616,4,Electronics,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1702,C330,P5,2025-02-03,Monday,23,1,3499,1119.68,32,2379.32,UPI,0,Express,Delhivery,Lucknow,Lucknow,1,2,1,1387,1,3,0.29,1.23,0,NONE,0,Lucknow,Uttar Pradesh,132498,471,50,2,0.04,5906,20.18294064137214,28,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1703,C266,P2,2025-08-02,Saturday,3,1,1799,359.8,20,1439.2,COD,1,Express,Ecom Express,Hyderabad,Chennai,2,2,0,532,0,1,0.24,1.91,0,NONE,0,Chennai,Tamil Nadu,891918,269,49,7,0.14,14565,21.387130709588373,46,Apparel,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1704,C851,P5,2025-06-05,Thursday,17,2,3499,1399.6,20,5598.4,COD,1,Standard,Ecom Express,Kolkata,Chennai,6,6,0,440,0,3,0.1,1.99,0,NONE,0,Chennai,Tamil Nadu,732829,164,48,11,0.23,12265,21.638007405421043,54,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1705,C721,P5,2025-12-09,Tuesday,1,1,3499,699.8,20,2799.2,UPI,0,Express,BlueDart,Mumbai,Lucknow,3,3,0,1386,1,3,0.09,1.48,0,NONE,0,Lucknow,Uttar Pradesh,837290,445,13,4,0.31,6560,24.74646781972643,24,Home Appliances,1,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1706,C538,P4,2025-06-21,Saturday,17,1,24990,2499.0,10,22491.0,UPI,0,Express,Delhivery,Delhi,Bangalore,1,1,0,1542,1,2,0.17,2.94,0,NONE,0,Bangalore,Karnataka,840951,478,36,0,0.0,18818,12.367864911022423,45,Home Appliances,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1707,C387,P4,2025-01-31,Friday,18,1,24990,7746.9,31,17243.1,UPI,0,Standard,Ecom Express,Kolkata,Lucknow,6,13,7,1495,1,2,0.17,1.61,1,DELIVERY_DELAY,9,Lucknow,Uttar Pradesh,194458,828,14,1,0.07,17267,6.876205340691584,47,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1708,C577,P2,2025-03-10,Monday,18,1,1799,0.0,0,1799.0,Card,0,Same-Day,Delhivery,Lucknow,Bangalore,0,1,1,391,0,1,0.35,1.97,1,SIZE_FIT_ISSUE,1,Bangalore,Karnataka,780956,425,23,4,0.17,8074,29.49482127664633,33,Apparel,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1709,C987,P4,2025-09-28,Sunday,7,2,24990,14994.0,30,34986.0,UPI,0,Express,Delhivery,Bangalore,Chennai,3,3,0,1448,1,2,0.25,2.59,0,NONE,0,Chennai,Tamil Nadu,279750,136,10,0,0.0,18617,9.440902365755132,53,Home Appliances,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1710,C463,P4,2025-12-28,Sunday,13,1,24990,2499.0,10,22491.0,Card,0,Standard,BlueDart,Chennai,Delhi,5,5,0,1038,1,3,0.16,1.82,0,NONE,0,Delhi,Delhi,970699,450,19,0,0.0,5176,24.865401756511282,53,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1711,C206,P1,2025-12-17,Wednesday,8,2,11999,7199.4,30,16798.6,UPI,0,Standard,BlueDart,Jaipur,Chennai,5,5,0,126,0,2,0.16,1.85,0,NONE,0,Chennai,Tamil Nadu,182857,412,30,1,0.03,13804,16.474943638779628,16,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1712,C216,P2,2025-07-22,Tuesday,8,2,1799,719.6,20,2878.4,COD,1,Standard,BlueDart,Lucknow,Jaipur,3,3,0,1588,1,3,0.14,2.72,1,SIZE_FIT_ISSUE,1,Jaipur,Rajasthan,909676,663,10,4,0.4,10178,24.951379345068666,46,Apparel,1,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1713,C905,P3,2025-04-10,Thursday,7,1,39999,3999.9,10,35999.1,COD,1,Standard,Delhivery,Hyderabad,Bangalore,4,4,0,129,0,1,0.26,1.78,0,NONE,0,Bangalore,Karnataka,674134,387,12,0,0.0,2713,26.760663398482365,27,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1714,C584,P2,2025-05-11,Sunday,1,1,1799,359.8,20,1439.2,COD,1,Same-Day,BlueDart,Chennai,Hyderabad,1,1,0,461,0,1,0.23,1.45,0,NONE,0,Hyderabad,Telangana,424008,735,13,4,0.31,17664,27.73906788514042,28,Electronics,1,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1715,C43,P1,2025-02-14,Friday,11,1,11999,2399.8,20,9599.2,UPI,0,Same-Day,Delhivery,Delhi,Kolkata,0,1,1,1330,1,2,0.33,1.4,0,NONE,0,Kolkata,West Bengal,879238,743,47,11,0.23,18201,15.47816883536807,48,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1716,C273,P3,2025-11-21,Friday,12,1,39999,0.0,0,39999.0,COD,1,Standard,Ecom Express,Jaipur,Kolkata,3,3,0,1479,1,3,0.28,1.39,0,NONE,0,Kolkata,West Bengal,359822,313,13,0,0.0,3260,11.204175679645804,39,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1717,C96,P6,2025-09-10,Wednesday,5,3,3199,959.7,10,8637.3,UPI,0,Standard,Ecom Express,Hyderabad,Mumbai,5,5,0,270,0,2,0.08,2.57,0,NONE,0,Mumbai,Maharashtra,986982,558,50,14,0.28,4585,12.126575351483211,49,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1718,C473,P3,2025-04-23,Wednesday,7,1,39999,3999.9,10,35999.1,COD,1,Standard,Ecom Express,Lucknow,Jaipur,4,4,0,695,0,3,0.22,2.77,0,NONE,0,Jaipur,Rajasthan,483405,656,41,5,0.12,9529,29.794966854267884,26,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1719,C680,P3,2025-01-04,Saturday,6,1,39999,15199.62,38,24799.38,UPI,0,Standard,Ecom Express,Lucknow,Mumbai,5,5,0,296,0,1,0.12,1.38,0,NONE,0,Mumbai,Maharashtra,310416,654,36,4,0.11,13365,9.461054251619274,32,Apparel,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1720,C64,P2,2025-04-11,Friday,4,1,1799,701.61,39,1097.39,COD,1,Standard,BlueDart,Lucknow,Chennai,4,4,0,1097,1,3,0.21,1.03,1,NO_LONGER_NEEDED,8,Chennai,Tamil Nadu,899444,346,49,4,0.08,11635,13.775585518424545,12,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1721,C267,P5,2025-04-23,Wednesday,9,1,3499,699.8,20,2799.2,COD,1,Standard,BlueDart,Kolkata,Lucknow,3,6,3,982,1,2,0.23,2.66,1,NOT_AS_DESCRIBED,3,Lucknow,Uttar Pradesh,239145,637,9,0,0.0,7911,17.986106365915894,29,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1722,C815,P3,2025-02-19,Wednesday,22,1,39999,3999.9,10,35999.1,UPI,0,Same-Day,Delhivery,Lucknow,Bangalore,1,1,0,1276,1,1,0.21,2.98,1,WRONG_ITEM,10,Bangalore,Karnataka,927119,717,49,25,0.51,8353,11.324572405354658,25,Footwear,1,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1723,C154,P6,2025-08-08,Friday,17,1,3199,575.82,18,2623.18,COD,1,Express,Delhivery,Bangalore,Hyderabad,3,3,0,423,0,1,0.2,2.23,0,NONE,0,Hyderabad,Telangana,392559,601,20,1,0.05,10281,10.621675949820418,20,Footwear,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1724,C788,P5,2025-11-07,Friday,18,1,3499,349.9,10,3149.1,COD,1,Standard,Ecom Express,Jaipur,Lucknow,4,5,1,169,0,2,0.35,2.56,1,SIZE_FIT_ISSUE,1,Lucknow,Uttar Pradesh,680684,731,47,1,0.02,18174,19.30525583584204,31,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1725,C398,P6,2025-03-07,Friday,20,2,3199,1919.4,30,4478.6,COD,1,Standard,Ecom Express,Bangalore,Bangalore,6,6,0,894,1,2,0.21,1.45,0,NONE,0,Bangalore,Karnataka,774652,190,5,0,0.0,17066,26.221139369400017,55,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1726,C635,P3,2025-06-02,Monday,13,1,39999,11999.7,30,27999.3,UPI,0,Express,Delhivery,Delhi,Chennai,1,1,0,1788,1,3,0.2,2.45,0,NONE,0,Chennai,Tamil Nadu,957150,232,26,5,0.19,17981,6.9636401857588215,60,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1727,C386,P6,2025-02-15,Saturday,12,2,3199,0.0,0,6398.0,UPI,0,Standard,Delhivery,Delhi,Hyderabad,4,5,1,1085,1,1,0.23,2.13,0,NONE,0,Hyderabad,Telangana,604012,368,49,0,0.0,8184,5.068449976434818,43,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1728,C547,P2,2025-07-25,Friday,19,1,1799,539.7,30,1259.3,COD,1,Standard,BlueDart,Kolkata,Lucknow,5,5,0,426,0,3,0.12,1.4,0,NONE,0,Lucknow,Uttar Pradesh,590795,850,10,0,0.0,2489,14.023151278126962,48,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1729,C82,P2,2025-10-16,Thursday,2,1,1799,359.8,20,1439.2,COD,1,Same-Day,BlueDart,Bangalore,Mumbai,1,1,0,746,0,3,0.17,1.06,0,NONE,0,Mumbai,Maharashtra,996840,122,46,5,0.11,19966,17.676695433348875,30,Apparel,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1730,C115,P2,2025-03-18,Tuesday,6,1,1799,35.98,2,1763.02,COD,1,Standard,BlueDart,Jaipur,Lucknow,3,3,0,1361,1,1,0.22,2.95,0,NONE,0,Lucknow,Uttar Pradesh,568849,73,27,5,0.19,12052,20.37128705496911,28,Footwear,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1731,C972,P2,2025-06-29,Sunday,9,1,1799,503.72,28,1295.28,COD,1,Standard,Ecom Express,Lucknow,Kolkata,4,5,1,1479,1,2,0.29,2.2,1,WRONG_ITEM,2,Kolkata,West Bengal,677295,116,21,6,0.29,4901,23.790568799530742,19,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1732,C307,P1,2025-08-07,Thursday,16,1,11999,0.0,0,11999.0,COD,1,Standard,BlueDart,Jaipur,Lucknow,3,5,2,1193,1,3,0.39,1.05,0,NONE,0,Lucknow,Uttar Pradesh,276149,617,8,0,0.0,14693,25.542135038307094,26,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1733,C635,P5,2025-08-15,Friday,17,1,3499,349.9,10,3149.1,UPI,0,Standard,Ecom Express,Hyderabad,Chennai,6,7,1,638,0,3,0.27,1.71,0,NONE,0,Chennai,Tamil Nadu,957150,232,26,5,0.19,17981,6.9636401857588215,60,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1734,C547,P5,2025-07-05,Saturday,19,1,3499,769.78,22,2729.22,COD,1,Standard,Ecom Express,Bangalore,Lucknow,3,6,3,996,1,3,0.2,1.19,0,NONE,0,Lucknow,Uttar Pradesh,590795,850,10,0,0.0,2489,14.023151278126962,48,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1735,C114,P5,2025-08-01,Friday,15,1,3499,699.8,20,2799.2,UPI,0,Express,Delhivery,Chennai,Mumbai,3,3,0,1949,1,2,0.16,2.15,0,NONE,0,Mumbai,Maharashtra,793024,332,25,3,0.12,10543,16.147894077491316,46,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1736,C473,P6,2025-06-03,Tuesday,17,1,3199,959.7,30,2239.3,Card,0,Express,Delhivery,Kolkata,Jaipur,1,1,0,1415,1,1,0.18,2.15,0,NONE,0,Jaipur,Rajasthan,483405,656,41,5,0.12,9529,29.794966854267884,26,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1737,C804,P2,2025-12-04,Thursday,9,1,1799,539.7,30,1259.3,UPI,0,Standard,Ecom Express,Lucknow,Jaipur,5,5,0,1885,1,2,0.07,2.06,0,NONE,0,Jaipur,Rajasthan,434132,880,31,0,0.0,2611,20.848187208838393,55,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1738,C640,P4,2025-10-04,Saturday,12,1,24990,7996.8,32,16993.2,Card,0,Same-Day,Ecom Express,Kolkata,Mumbai,1,1,0,507,0,3,0.1,1.08,0,NONE,0,Mumbai,Maharashtra,683165,695,25,6,0.24,2824,24.810773488528678,35,Home Appliances,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1739,C860,P1,2025-03-22,Saturday,12,1,11999,0.0,0,11999.0,UPI,0,Standard,BlueDart,Jaipur,Chennai,4,11,7,495,0,3,0.39,1.33,0,NONE,0,Chennai,Tamil Nadu,949352,221,26,5,0.19,7416,9.627184770669885,48,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1740,C126,P3,2025-04-24,Thursday,3,1,39999,3999.9,10,35999.1,UPI,0,Standard,Delhivery,Mumbai,Delhi,5,5,0,519,0,3,0.14,1.06,0,NONE,0,Delhi,Delhi,190403,97,44,4,0.09,10634,14.953999519272713,46,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1741,C230,P4,2025-05-01,Thursday,13,1,24990,0.0,0,24990.0,UPI,0,Standard,Ecom Express,Chennai,Delhi,3,5,2,1072,1,2,0.26,2.81,0,NONE,0,Delhi,Delhi,543681,838,50,6,0.12,12853,6.849128389557212,39,Home Appliances,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1742,C419,P4,2025-10-28,Tuesday,18,1,24990,2748.9,11,22241.1,COD,1,Express,Delhivery,Mumbai,Jaipur,2,2,0,829,1,2,0.07,1.35,0,NONE,0,Jaipur,Rajasthan,635740,833,20,2,0.1,9925,22.323401880356215,4,Home Appliances,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1743,C101,P5,2025-06-23,Monday,22,1,3499,349.9,10,3149.1,UPI,0,Standard,Ecom Express,Mumbai,Delhi,6,6,0,1436,1,3,0.19,2.28,0,NONE,0,Delhi,Delhi,862560,653,40,10,0.25,17794,15.581368973699742,50,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1744,C851,P4,2025-01-22,Wednesday,4,1,24990,5247.9,21,19742.1,UPI,0,Standard,Ecom Express,Jaipur,Chennai,3,3,0,647,0,3,0.23,1.8,0,NONE,0,Chennai,Tamil Nadu,732829,164,48,11,0.23,12265,21.638007405421043,54,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1745,C559,P6,2025-02-21,Friday,10,3,3199,3646.86,38,5950.14,COD,1,Same-Day,BlueDart,Hyderabad,Mumbai,1,1,0,651,0,3,0.05,2.98,1,CHANGED_MIND,1,Mumbai,Maharashtra,931420,524,25,1,0.04,6165,17.206909959335853,58,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1746,C807,P5,2025-02-05,Wednesday,11,1,3499,699.8,20,2799.2,UPI,0,Standard,Ecom Express,Bangalore,Bangalore,5,5,0,1758,1,2,0.24,2.31,0,NONE,0,Bangalore,Karnataka,267099,309,17,2,0.12,4970,5.728546689897186,51,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1747,C748,P3,2025-02-16,Sunday,11,2,39999,31199.22,39,48798.78,COD,1,Standard,BlueDart,Mumbai,Mumbai,3,4,1,393,0,3,0.17,2.63,1,NO_LONGER_NEEDED,10,Mumbai,Maharashtra,317877,340,14,3,0.21,16052,29.709560697437418,34,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O1748,C354,P1,2025-04-24,Thursday,15,1,11999,5039.58,42,6959.42,UPI,0,Standard,Delhivery,Lucknow,Lucknow,6,6,0,1095,1,1,0.18,2.28,0,NONE,0,Lucknow,Uttar Pradesh,678115,388,42,5,0.12,11780,9.08784036294627,58,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1749,C383,P2,2025-11-09,Sunday,17,1,1799,701.61,39,1097.39,UPI,0,Express,Ecom Express,Kolkata,Chennai,1,2,1,1453,1,1,0.27,2.82,0,NONE,0,Chennai,Tamil Nadu,735053,747,44,3,0.07,4994,15.470643794285639,58,Apparel,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1750,C969,P1,2025-02-21,Friday,6,1,11999,0.0,0,11999.0,Card,0,Express,BlueDart,Kolkata,Lucknow,1,2,1,1976,1,1,0.39,1.08,0,NONE,0,Lucknow,Uttar Pradesh,437456,759,16,0,0.0,12751,18.136891777535837,31,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1751,C446,P1,2025-05-16,Friday,15,1,11999,0.0,0,11999.0,COD,1,Express,BlueDart,Kolkata,Kolkata,1,1,0,983,1,2,0.09,1.9,0,NONE,0,Kolkata,West Bengal,812591,780,13,2,0.15,11364,26.94714573769904,30,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O1752,C478,P4,2025-10-04,Saturday,13,1,24990,7497.0,30,17493.0,UPI,0,Express,Ecom Express,Delhi,Bangalore,1,1,0,144,0,3,0.06,1.46,0,NONE,0,Bangalore,Karnataka,520106,658,29,8,0.28,17572,12.161730846689235,39,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O1753,C620,P6,2025-01-31,Friday,5,1,3199,1311.59,41,1887.41,Card,0,Same-Day,Delhivery,Mumbai,Lucknow,1,1,0,1936,1,3,0.16,2.66,0,NONE,0,Lucknow,Uttar Pradesh,878656,87,31,0,0.0,17574,12.483593665984017,47,Footwear,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1754,C813,P6,2025-02-02,Sunday,7,3,3199,0.0,0,9597.0,COD,1,Express,Ecom Express,Hyderabad,Bangalore,3,3,0,1499,1,1,0.06,1.65,0,NONE,0,Bangalore,Karnataka,659383,413,36,16,0.44,4201,12.912248660949064,28,Home Appliances,1,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O1755,C655,P2,2025-10-26,Sunday,7,1,1799,719.6,40,1079.4,UPI,0,Express,Delhivery,Chennai,Hyderabad,2,2,0,1194,1,3,0.14,1.86,1,WRONG_ITEM,9,Hyderabad,Telangana,545405,649,16,2,0.12,743,19.448462519451407,55,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O1756,C959,P5,2025-12-25,Thursday,12,1,3499,0.0,0,3499.0,Card,0,Standard,Ecom Express,Bangalore,Jaipur,3,4,1,1810,1,2,0.24,1.69,0,NONE,0,Jaipur,Rajasthan,519758,218,18,1,0.06,720,14.070428648943471,5,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O1757,C970,P2,2025-02-15,Saturday,3,1,1799,0.0,0,1799.0,COD,1,Standard,Ecom Express,Bangalore,Jaipur,4,4,0,1628,1,2,0.11,2.59,1,CHANGED_MIND,7,Jaipur,Rajasthan,929029,627,45,11,0.24,1699,10.179989937604642,58,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
